ID,SIDE,DEPTH,CHANNEL,SAMPLES,AP_EXPONENT,THETA_POWER,ALPHA_POWER,BETA_POWER,root_mean_square,low_beta,high_beta,z_exp,z_theta,z_alpha,z_beta,z_rms,z_lbeta,z_hbeta
1,L,-1.497,CRAW_02___Anterior,2639,1.5469569651842,0.0370940282959576,0.104796649292516,0.0901024984208901,4.89895427620872,0.216051584165039,0.0312172115794698,0.153250674572357,-1.09509184486259,-0.423143586299305,0.0810576536861343,-0.441448822272219,1.31565858912641,-0.986063054815862
1,L,-1.748,CRAW_02___Anterior,2563,1.35804070716677,0.0252898250228994,0.202296228983387,0.0356135555315383,5.51737528810459,0.0860785742169075,0.012063213478366,-0.496403133487685,-1.20318096402722,0.766252126859479,-1.3726433322365,-0.300277087528389,-0.246377551675701,-1.39000420266188
1,L,-2.001,CRAW_02___Anterior,2605,1.53802047016304,0.112256296665261,0.0737810833518446,0.137047913912202,4.19167949240308,0.347685308332343,0.0413036437212289,0.122519449625729,-0.406843498530196,-0.801501947309572,1.33350619031584,-0.602903892927584,2.89765345544337,-0.773348980422262
1,L,-2.252,CRAW_02___Anterior,2544,1.67588858900036,0.247483452372521,0.228109857030822,0.0734200621628349,7.92694441268081,0.15388172354481,0.0353638709686576,0.596626598225268,0.831408995892456,1.08115213604967,-0.364010148146107,0.249773843404203,0.568491394982163,-0.898613617651177
1,L,-2.503,CRAW_01___Central,2532,1.45767269914501,0.10360183797184,0.107341304597794,0.132732517675962,9.70036090308874,0.165996360730786,0.117652908824442,-0.153784114497284,-0.486090932294203,-0.39210137954148,1.21837648820346,0.654605305399157,0.714087016140368,0.83679056434538
1,L,-2.754,CRAW_01___Central,2574,1.65026218377497,0.371960488288701,0.129540985429435,0.133678595912558,11.4484415443806,0.224686376825238,0.091208298153307,0.508501352064473,1.9712244376608,-0.121287850925629,1.24361674415947,1.05365315768143,1.41943288972118,0.279096743324086
1,L,0.008,CRAW_02___Anterior,2574,1.61714560270527,0.169640229544409,0.184217972496655,0.126307819091924,4.32771999514963,0.167998176911559,0.106852318776094,0.394618549029714,0.118611597051409,0.545715783678532,1.04697307733463,-0.57184887798028,0.738145158849064,0.609015521322243
1,L,0.260,CRAW_01___Central,2590,1.38684978055445,0.540066095349946,0.0862836609462222,0.112602409094192,13.2592906660512,0.080016897048205,0.128037651642292,-0.397333183503487,3.51053942348096,-0.648983216035696,0.681328838894654,1.46702965516147,-0.31922774430544,1.05579575124086
1,L,0.513,CRAW_01___Central,2673,1.14564350212007,0.0296294657019075,0.21442757515131,0.103018371042933,19.3738550850936,0.0302513590785403,0.13753605620553,-1.22680428862363,-1.16344359864691,0.914242212280583,0.425637962444228,2.86284844144888,-0.917317831671257,1.25610883583697
1,L,0.513,CRAW_02___Anterior,2673,1.57560627931812,0.112724346790401,0.121543540489822,0.0441536823264014,4.70086248618188,0.106870529797569,0.0144033828849499,0.251771237178938,-0.402557641655237,-0.218848545623579,-1.14480278178194,-0.486668763216445,0.00350345106407714,-1.34065206681745
1,L,0.764,CRAW_01___Central,2538,1.53264562924623,0.401828158936014,0.0693490317593269,0.0915695231450243,10.4030075509877,0.103522158107793,0.0859162498518231,0.104036202572449,2.24471771264835,-0.855568469251027,0.120196149952751,0.81500387577072,-0.036737808212424,0.16749205097347
1,L,1.015,CRAW_02___Anterior,2532,1.05312256212672,0.139001897032204,0.108536717538498,0.0473808469778453,4.63340577172448,0.139964483617267,0.00540959836797394,-1.54496949908651,-0.161938500003926,-0.377518557424342,-1.05870581996227,-0.502067627771316,0.40123180965971,-1.53032315387147
1,L,1.267,CRAW_01___Central,2609,0.777705689204613,0.081232142863005,0.108973432445215,0.0976669317059679,14.0409727094942,0.0360707973222968,0.125665174607637,-2.49208555027,-0.690926496742167,-0.372191079710407,0.282867847486251,1.64547024493487,-0.84737890466217,1.00576227564175
1,L,1.519,CRAW_02___Anterior,2619,1.42618407647744,0.227276436546537,0.0348938697739982,0.0850608768299346,4.21255436855131,0.178275181733962,0.0414801628488308,-0.262068620241948,0.646376724670766,-1.27588640386648,-0.0534468877637433,-0.598138623925205,0.861655824318743,-0.769626345667683
1,L,1.769,CRAW_01___Central,2547,1.34878965907667,0.0419326693053575,0.0363852685229671,0.108039762077433,14.660037483862,-0.0243715701472057,0.169831717115597,-0.528216057813789,-1.05078521674364,-1.25769285591214,0.559602776413521,1.786788936304,-1.57378481355574,1.93719621350079
1,L,1.769,CRAW_02___Anterior,2547,1.47159042498314,0.258238495371611,0.0794837977713512,0.0651014591958687,4.36065263625252,0.0433968818866898,0.0752302619401522,-0.105923206785216,0.929891129540786,-0.731934631168977,-0.585940703105376,-0.564331089960857,-0.759332864451813,-0.0578661327396341
1,L,2.020,CRAW_02___Anterior,2528,1.29032554284245,0.233719828019972,0.181030128301242,0.051282940465931,4.26599279058546,0.0120399071732108,0.0693135233301538,-0.729265115978585,0.705377784944454,0.506827326597346,-0.954602549647208,-0.585939823115693,-1.13618593408696,-0.182644999951167
1,L,2.271,CRAW_02___Anterior,2540,1.70027416161885,0.0778740707824669,0.0380602859374525,0.0854965714680572,3.92945283927382,0.118871351468411,0.0697112025489712,0.680484812862707,-0.721675802297176,-1.23725934698244,-0.0418230666467479,-0.662764393793877,0.147731219403487,-0.174258291375981
1,L,2.773,CRAW_02___Anterior,2575,1.59745386567919,0.202897807223138,0.0371025183484111,0.0794574153987918,3.9737076204792,0.130773426831857,0.0558250417125119,0.32690170940691,0.423145684925674,-1.24894313749949,-0.202940656133833,-0.652662013516857,0.290772239040353,-0.467105336564447
1,L,3.023,CRAW_01___Central,2536,1.60720380577927,0.387511465881411,0.220876447654216,0.140972186300397,8.26799140822173,-0.0648469199179422,0.238319060863125,0.360430246235075,2.1136221439068,0.992911898180584,1.43820116763136,0.327627271834913,-2.06022395333351,3.38153468008477
1,L,3.023,CRAW_02___Anterior,2536,1.28149672171125,0.334681493745832,0.0784347618094848,0.0893728497893553,4.00281461700404,0.19479355928811,0.039511703404809,-0.759626067062196,1.62986690676513,-0.744731803012684,0.0615914853445471,-0.646017534895412,1.06017629204732,-0.81113944194708
1,L,3.274,CRAW_01___Central,2535,1.58131054135806,0.250941823290017,0.133936212753069,0.0620752396426014,6.20722634330366,0.00872715632737943,0.0873074412106117,0.271387312551755,0.863076721156884,-0.0676705476135199,-0.666676685764029,-0.142799465804707,-1.17599909644063,0.196831065803494
1,L,3.274,CRAW_02___Anterior,2535,1.4591124864333,0.248408766429488,0.0611598964283535,0.0780398299022395,4.02210788273934,0.0765967828152837,0.078722352173097,-0.148832908579615,0.839881942270507,-0.955467591770515,-0.240760171886823,-0.641613312302173,-0.360331216785047,0.0157790106728166
1,L,3.525,CRAW_01___Central,2601,1.83703408902298,0.0507005793772298,0.265285508478746,0.124631325184681,5.13654933367643,0.0246150019583446,0.170691474038914,1.15078106243115,-0.970498927643003,1.53465727531527,1.00224618933459,-0.387211165750089,-0.985056460850704,1.95532773866018
1,L,3.776,CRAW_02___Anterior,2624,1.27193776741084,0.0368985756521168,0.275459526887884,0.0633695497221967,3.97032298017795,0.0524550252616482,0.0684724442751804,-0.792497833248464,-1.09688157209978,1.65876995272162,-0.632146013318831,-0.653434651466764,-0.650470668170456,-0.200382625124869
1,L,4.027,CRAW_01___Central,2517,1.89126420062269,0.414001791211826,0.0544329992545682,0.0251199450151512,4.84230658772488,0.0570206614874325,0.0100317683052884,1.3372700331635,2.35618963153084,-1.03752889589847,-1.65260053354497,-0.45438022708975,-0.595600131639244,-1.43284561314275
1,L,4.027,CRAW_02___Anterior,2517,1.27245143595911,0.138565670437729,0.00251808865072048,0.0739801465166928,4.43563587024187,0.0971095104633053,0.0630405824878896,-0.790731406515437,-0.16593295412016,-1.67083800673784,-0.349067755538925,-0.547214088734576,-0.113806019396547,-0.314935862194091
1,L,4.279,CRAW_01___Central,2546,1.7987622222674,0.073769814128116,0.100249879766771,0.0831190837401742,4.68822154083889,0.138615533990404,0.0572207402900668,1.01917002884276,-0.759257795450996,-0.478609550355641,-0.105251646295663,-0.489554409319253,0.385019920205721,-0.437671268413837
1,L,4.279,CRAW_02___Anterior,2546,1.55646601962554,0.114761411942015,0.149715775643844,0.0641116740222148,3.95458380779787,0.0705930062193371,0.0610870523302245,0.185950842856951,-0.383904576062784,0.124824071515228,-0.61234700879778,-0.657027553754346,-0.432485551195807,-0.356134112819038
