ID,SIDE,DEPTH,CHANNEL,AP_EXPONENT,THETA_POWER,ALPHA_POWER,BETA_POWER,z_exp,z_alpha,z_beta,abs_depth
1,L,4.531,01Central,1.36360474065525,0.0106088998539688,0.207712118546301,0.139699046130788,-0.096334981618017,0.666210685975685,0.662107341576928,4.531
1,L,4.531,02Anterior,1.85239741666846,0.0797293141820284,0.110756222251266,0.12446356348374,1.0664533158003,-0.504941201628143,0.399192825247141,4.531
1,L,5.532,01Central,1.24307646873486,0.0872900304744941,0.173802367508963,0.0893560952516777,-0.38305953985034,0.256607243038012,-0.206647058111227,5.532
1,L,6.032,01Central,2.6962501473346,0.135328246714283,0.195910205122966,0.110281359066191,3.07389354171842,0.523652742506046,0.154454440431185,6.032
1,L,6.032,02Anterior,1.34093293130071,0.149788210108682,0.0983679560133859,0.107910038683752,-0.150268921082458,-0.654581831471663,0.113533219498764,6.032
1,L,6.534,01Central,1.61989992827809,0.0774941414915753,0.0898816355340327,0.141080795699765,0.513365325848163,-0.757089988561584,0.685951812279461,6.534
1,L,7.286,02Anterior,1.24998221769916,0.230541207468272,0.140387376580154,0.03964652864941,-0.366631462109708,-0.147019882242284,-1.06447132026093,7.286
1,L,8.289,02Anterior,1.56846430414435,0.251574785345488,0.123220193218239,0.0629329013854408,0.391005182686967,-0.354386117483588,-0.662624817147033,8.289
1,L,8.791,02Anterior,1.57453333284083,0.386800148616936,0.103458806830022,0.0987300341317641,0.405442787608798,-0.593088309455528,-0.0448835837364641,8.791
1,L,9.393,01Central,1.63450223778605,0.138226647938879,0.114302164965499,0.090898474442287,0.548102742025564,-0.462108969017225,-0.180030646390608,9.393
1,L,9.393,02Anterior,1.82198390987305,0.109009042690099,0.187640646285584,0.0453967350008904,0.994102661789686,0.423762897616367,-0.965241597335881,9.393
1,L,9.595,02Anterior,1.5204059287029,0.110039454731864,0.0652873104276139,0.0531401739812369,0.276679172297352,-1.05417032481133,-0.831615209422172,9.595
1,L,9.898,03Lateral,1.47924952907489,0.171973909017622,0.132436821682733,0.101286234570194,0.178772263704417,-0.243056407419446,-0.000771938737675268,9.898
1,R,-0.23,01Central,2.1343303639942,0.0586943039704342,0.0953069035843968,0.0588160853903872,1.73714325837662,-0.691556966221137,-0.733667573798262,0.23
1,R,-0.23,02Anterior,1.66766651239771,0.164998889234685,0.145479935571229,0.0824799027733044,0.626997194220186,-0.0855057268062643,-0.325307612655085,0.23
1,R,-0.23,03Lateral,0.950944482527684,0.464730528194264,0.105111458708972,0.0917786343316124,-1.07801196351164,-0.573125558951994,-0.164841970261618,0.23
1,R,-0.733,01Central,1.24833945964256,0.320293966218906,0.322492645258119,0.0707981835350142,-0.370539417235558,2.05267025837398,-0.52689581531242,0.733
1,R,-0.984,01Central,1.61679996623213,0.0533545219799609,0.118361192759483,0.0222943695461585,0.505990829939419,-0.413079067335998,-1.36391273761523,0.984
1,R,-0.984,03Lateral,1.55290221108716,0.0370122915394261,0.144851696075759,0.122235053916281,0.353984538601567,-0.0930943717376468,0.360736051107577,0.984
1,R,-1.235,01Central,1.51460473164036,0.0457957988204271,0.235905777308683,0.0527221116814507,0.262878711720981,1.00676817592499,-0.83882959506983,1.235
1,R,-1.235,02Anterior,2.14037253961956,0.0605526897339418,0.0136279479148696,0.0504551934707038,1.7515169825605,-1.67817528202515,-0.877949176558979,1.235
1,R,-1.235,03Lateral,1.32168304554823,0.107823848962033,0.189275195651492,0.0963303293272191,-0.196062450687264,0.443506983828923,-0.0862946268020053,1.235
1,R,-1.485,01Central,1.42130459170949,0.150804817263519,0.0545992513501471,0.0514788441681018,0.040927123280701,-1.1832737733041,-0.860284319184133,1.485
1,R,-1.736,02Anterior,1.33205138924744,0.104592433409331,0.144744507396571,0.10607703299925,-0.171397210578947,-0.0943891276912075,0.0819015466377822,1.736
1,R,-1.986,02Anterior,1.42245998856193,0.14752299518374,0.161189528990785,0.0884141619259264,0.0436756954357693,0.104253954552525,-0.222901741372134,1.986
1,R,-2.236,02Anterior,0.774383701871336,0.219786095154191,0.287778355779213,0.0928092627911713,-1.49803218804687,1.63334861622926,-0.147056699572268,2.236
1,R,-2.486,01Central,1.45543017890391,0.224779475060148,0.208360881473093,0.136357425751766,0.122108440799312,0.674047238009692,0.604441921579317,2.486
1,R,-2.737,02Anterior,1.66137448411305,0.0531851784132781,0.0628100291445199,0.185957038130474,0.612029095851564,-1.08409395773813,1.46036873406002,2.737
1,R,-2.737,03Lateral,1.47323560837908,0.0586065955828334,0.229112752858301,0.0704349826541183,0.164465755137785,0.924713719088293,-0.533163472605824,2.737
1,R,-2.989,01Central,1.5012766548281,0.119576060832509,0.220798551756524,0.102595970598057,0.231172566140417,0.824284630334022,0.0218298141744332,2.989
1,R,-2.989,02Anterior,1.18844024696719,0.0110777115399702,0.13598576118177,0.153775413843676,-0.513033580797062,-0.200187975976749,0.905019331610355,2.989
1,R,-2.989,03Lateral,1.34146118096879,0.137954006572729,0.145094741195412,0.0901099567083449,-0.149012268595009,-0.0901585755506019,-0.193637879153728,2.989
1,R,-3.083,02Anterior,1.50433419716415,0.0451321219529109,0.287322346258017,0.395208111943573,0.238446149853288,1.6278403755557,5.07135672423827,3.083
1,R,-3.083,03Lateral,0.385413845909102,0.421379187475828,0.114215131180415,0.179056590394717,-2.42335210128786,-0.463160269511382,1.34128961323827,3.083
1,R,-3.837,03Lateral,0.0174886410508522,0.186485026932503,0.217653352259168,0.0433552981835781,-3.2986089198308,0.786293064385209,-1.00047010869161,3.837
1,R,-5.505,01Central,0.0409963333574627,0.0252518820331386,0.0459468346134719,0.0807746341410188,-3.24268649943697,-1.28778824411727,-0.354734962484175,5.505
1,R,-5.505,02Anterior,0.409020462411078,0.158179980704028,0.184619844638567,0.156168954615591,-2.36719435024702,0.387273961036222,0.946324003667173,5.505
1,R,0.273,01Central,1.5244920033962,0.0694276799150986,0.176870104466745,0.0606263353367811,0.286399530373294,0.293663121701086,-0.702428590425169,0.273
1,R,0.273,02Anterior,1.2839526896075,0.038948477490574,0.0641902132391944,0.057087631351085,-0.285819148154889,-1.06742240634738,-0.763495027792931,0.273
1,R,0.273,03Lateral,0.643487901176607,0.0602579317842779,0.22805757655916,0.0359194506227876,-1.80942004776374,0.911968009320077,-1.12878847642812,0.273
1,R,0.526,01Central,1.55122437442982,0.0685704517310372,0.210129813620784,0.171751618661368,0.349993135035443,0.695414563803961,1.21522973351084,0.526
1,R,0.526,02Anterior,1.23437793276632,0.0246525491531105,0.309615525049956,0.05970178374292,-0.40375247639634,1.89712465243372,-0.718383321939305,0.526
1,R,0.777,01Central,1.82720886218233,0.197199215310057,0.0795198560134946,0.105601229253066,1.00653229442934,-0.882252233542391,0.0736907327965741,0.777
1,R,0.777,02Anterior,2.09519531603836,0.0500450924776663,0.371894361131885,0.185411886836869,1.64404494079724,2.64940459849468,1.45096120874526,0.777
1,R,0.777,03Lateral,1.00955015580477,0.282180660336242,0.308004464530053,0.155920670850822,-0.938594999238072,1.87766429322888,0.942039439309152,0.777
1,R,1.278,01Central,1.42874097138472,0.268104698461102,0.0788897300918312,0.144171468413859,0.0586175177686968,-0.889863665036341,0.739286697729718,1.278
1,R,1.529,02Anterior,1.63495660336429,0.0566746891320159,0.170352120552584,0.15366155319833,0.549183631742317,0.214930940821521,0.903054469899463,1.529
1,R,1.779,03Lateral,1.8290591081946,0.0638172614685479,0.172246552754097,0.164465656779926,1.01093384239844,0.237814209746065,1.08949790154766,1.779
1,R,2.029,02Anterior,1.17864480472162,0.0188225279948521,0.359630313385068,0.140763313389822,-0.536335946340031,2.50126443149914,0.680473107738512,2.029
1,R,2.029,03Lateral,1.58037707331683,0.107761823069003,0.0680336450768596,0.0228094553794212,0.419344454659265,-1.02099673628951,-1.35502404364616,2.029
1,R,2.281,01Central,1.63461555802495,0.209022107847022,0.239241617913612,0.129884684944871,0.548372319402885,1.04706253831549,0.492743621105548,2.281
1,R,2.531,01Central,1.45447956733063,0.315592009782438,0.163561362229096,0.0595912488967298,0.11984703209365,0.132903857036813,-0.720290791252679,2.531
1,R,2.782,02Anterior,0.947348206376931,0.125932093139462,0.364871920976097,0.104979365623531,-1.0865671404355,2.5645789782043,0.062959403886954,2.782
1,R,3.034,01Central,1.32626941639426,0.0642460215987702,0.1692539360333,0.0570332259566341,-0.185151938707252,0.201665725173542,-0.764433886659379,3.034
1,R,3.034,02Anterior,1.38589292416316,0.0329830899291974,0.202040812697287,0.129425984582493,-0.0433136492095724,0.597705718211372,0.484827955635096,3.034
1,R,3.034,03Lateral,1.41964311205242,0.210051769370909,0.182114138356112,0.0134196202096664,0.036974631362456,0.357006976204808,-1.51706183590152,3.034
1,R,3.286,02Anterior,1.0407375874227,0.0763163955801321,0.127894652370968,0.124914377904177,-0.864403256416452,-0.297922283210046,0.406972405195444,3.286
1,R,3.539,02Anterior,1.10490015183883,0.0474592081966206,0.154811787696508,0.034268011695566,-0.711767010628251,0.0272157955455428,-1.15728690190353,3.539
1,R,3.791,01Central,1.67159494665933,0.0520543640041424,0.0939256780984921,0.0434120654969542,0.636342541666565,-0.708241096808733,-0.999490490842577,3.791
1,R,3.791,03Lateral,2.18251250381304,0.137394319281797,0.151979106642612,0.121238893444009,1.8517636916918,-0.00700079044892641,0.343545584955525,3.791
1,R,4.041,01Central,1.27521746766042,0.164685738213053,0.299047076778175,0.0888391064604661,-0.306599356930239,1.76946600952998,-0.215568590900059,4.041
1,R,4.041,02Anterior,1.2613804297097,0.106723106355365,0.0991322367954131,0.129818321238391,-0.339516269538797,-0.645349913509637,0.491598400951041,4.041
1,R,4.041,03Lateral,1.29792715190655,0.0583888230980294,0.231211543468612,0.148202869482839,-0.252575316932652,0.950065478794286,0.808855472591447,4.041
1,R,4.292,01Central,1.6260501276121,0.217150941037237,0.147573795340699,0.110714785355865,0.52799602750005,-0.0602135278261175,0.161933958209136,4.292
1,R,4.292,03Lateral,1.33907798513761,0.137471314094494,0.171135057176119,0.0810089169179443,-0.154681650234593,0.224388206852428,-0.350692009306601,4.292
1,R,4.544,02Anterior,1.0653690541176,0.171807102752513,0.252095005055918,0.0825056091496148,-0.805807490508731,1.20232146726198,-0.32486400481864,4.544
1,R,4.544,03Lateral,1.15514542406997,0.0197747100732286,0.0770037001218517,0.142589164558987,-0.592238594148074,-0.912645441532919,0.711981317104246,4.544
1,R,5.044,02Anterior,1.34207446475515,0.171037033030955,0.143924456428126,0.0532255807372435,-0.147553328547887,-0.104294706168902,-0.830141368621263,5.044
1,R,5.044,03Lateral,1.31200431723398,0.0629656417495281,0.348821056527393,0.11805036277378,-0.219087165602176,2.37069700799827,0.288521991782494,5.044
1,R,5.545,01Central,1.5415777210979,0.265530592159843,0.30160393780281,0.0651597614556664,0.327044723256653,1.80035090389711,-0.62419650792567,5.545
1,R,5.545,02Anterior,1.28483941935574,0.13765480077186,0.230924777042575,0.0192399527290491,-0.283709707844457,0.946601563199791,-1.41662196506431,5.545
1,R,6.046,03Lateral,1.52640943816326,0.100030371013919,0.15060750605045,0.0977852482485674,0.290960913588742,-0.0235686597991404,-0.0611874927933918,6.046
1,R,6.547,02Anterior,1.47411254154802,0.341699149847591,0.0908438191536678,0.0646292121447388,0.166551890377737,-0.745467558101779,-0.633352050858119,6.547
1,R,6.547,03Lateral,1.13497940585688,0.00509323272565929,0.0290712367292604,0.163488433011826,-0.640211510139703,-1.4916323533646,1.0726342208696,6.547
1,R,7.049,02Anterior,1.58587995151222,0.0261300310004027,0.0760561454048897,0.146787029844812,0.432435244848488,-0.924091166215831,0.784422718982258,7.049
1,R,7.049,03Lateral,1.54078109282484,0.0706358301129703,0.157968406664927,0.066844532553162,0.325149625235009,0.0653452998312897,-0.595122878393475,7.049
1,R,7.55,03Lateral,1.40710637856558,0.122662004083931,0.192347339313419,0.0863776906374709,0.00715101144807739,0.480616092053836,-0.258044563967749,7.55
1,R,8.052,01Central,1.27654662153766,0.17769693675329,0.116399217769774,0.0902251055572628,-0.303437434402003,-0.436778200657783,-0.191650787269569,8.052
1,R,8.052,02Anterior,1.34081157240065,0.307774581211793,0.154341928653686,0.125739235775739,-0.150557621620952,0.021540263412518,0.421206749677111,8.052
1,R,8.052,03Lateral,1.14049720075528,0.0137489968229217,0.118920977674041,0.0965417924288174,-0.627085234623986,-0.406317300549358,-0.0826454664592521,8.052
1,R,8.553,01Central,1.65456734097844,0.117391191985258,0.0871978196540983,0.05272939845712,0.595835591398232,-0.789508398930374,-0.838703849194555,8.553
1,R,8.553,03Lateral,1.49529046388713,0.0461748984357127,0.101409272466708,0.0946051032430751,0.216932023853562,-0.617845091972395,-0.116066376866001,8.553
1,R,8.804,02Anterior,1.20739779165433,0.189213627440265,0.0591643513596968,0.171751384495903,-0.46793550099401,-1.12813091250257,1.21522569258208,8.804
1,R,9.305,01Central,1.99151666821452,0.186730754794172,0.0513524843315085,0.0764703368983327,1.39740393266057,-1.2224921959869,-0.429013031247538,9.305
1,R,9.406,01Central,1.82316936720744,0.156599807744559,0.160727617919547,0.126838351405505,0.996922744788393,0.0986744277402586,0.440173884548052,9.406
1,R,9.406,02Anterior,1.15759866670894,0.130925700983135,0.247547733515015,0.117364661518286,-0.586402578243357,1.14739396050808,0.276689034592269,9.406
1,R,9.406,03Lateral,1.696824803443,0.15386996766031,0.269248577188978,0.0697217349379008,0.696361817022481,1.40952328943533,-0.545471791461018,9.406
1,R,9.507,01Central,1.89687239271534,0.212546647572784,0.112914190062774,0.111622239157169,1.17225478176555,-0.478874627315372,0.177593637839153,9.507
1,R,9.507,03Lateral,1.10079348187195,0.268778713587262,0.0958521211464783,0.0460826808592243,-0.72153636277525,-0.684971161732841,-0.953404419102002,9.507
1,R,9.608,02Anterior,1.3222397999865,0.00593563958587993,0.129897244157699,0.0542728159617725,-0.194737988236974,-0.273732530541544,-0.812069519575252,9.608
1,R,9.608,03Lateral,1.65521897846419,0.147462615897953,0.079671006167803,0.105336884498216,0.597385771013789,-0.880426457129668,0.0691290083684235,9.608
1,R,9.709,02Anterior,1.39216601558172,0.0760367350856998,0.254397541309017,0.0984799149961657,-0.0283905997284878,1.23013431601217,-0.0491998205819978,9.709
1,R,9.809,01Central,1.67392589316384,0.165927798805314,0.146622966239871,0.0395324474604116,0.641887627447022,-0.071698804521769,-1.06643998783272,9.809
1,R,9.809,02Anterior,1.61149833205825,0.101160407762903,0.173271699324031,0.0653015055620473,0.493378778906122,0.25019718372008,-0.621750469028507,9.809
1,R,9.91,01Central,1.77803211000431,0.226949641778708,0.0255482006833811,0.158088062081581,0.889545778992895,-1.53418789122144,0.979441511191846,9.91
2,L,-0.046,01Central,1.72626547868855,0.322861830910824,0.0698754141702951,0.00448148626148703,-0.226361664839144,-0.531284333683607,-1.5546739658826,0.046
2,L,-0.803,01Central,1.79505476027219,0.483078622745074,0.102598231576249,0.138118573040999,-0.149845432374052,-0.0175504212696038,1.32005596566129,0.803
2,L,-2.066,01Central,1.91037544357142,0.19578830135398,0.0674736712148106,0.0739759652686631,-0.0215710267076936,-0.568990646982575,-0.0597456963926241,2.066
2,L,-2.319,01Central,3.36825993841252,0.0284269038450754,0.127433961596014,0.0590090666998647,1.6000744730913,0.372359670897163,-0.381705657769921,2.319
2,L,-2.57,01Central,2.63227389651103,0.447385504412794,0.192131366968991,0.101985090162038,0.781416714546093,1.38808062099013,0.542771700744173,2.57
2,L,-4.102,01Central,0.418899405840943,0.0714897514567702,0.117181644802294,0.140688351348078,-1.68058133459033,0.211402784073987,1.3753356697825,4.102
2,L,-5.02,01Central,-0.113763059658901,0.156945724844261,0.105036260238411,0.029155988257009,-2.27307662015396,0.0207255617440737,-1.02388920289612,5.02
2,L,0.461,01Central,1.95858404425361,0.159806197526003,0.0160776248088907,0.121414067520343,0.0320527415843211,-1.37588608251805,0.96071752773874,0.461
2,L,0.712,01Central,2.30067886863139,0.34960531074763,0.182549816324477,0.000100249913509909,0.412574336004061,1.23765446915446,-1.64892079189638,0.712
2,L,0.963,01Central,3.43747980045164,0.166513216457578,0.105827369208537,0.0861319379590917,1.67706965218104,0.0331456263530181,0.201747122572078,0.963
2,L,1.974,01Central,2.29945860023555,0.218486138107484,0.100523130712353,0.182812521426682,0.411216997504569,-0.0501285966827333,2.28148841139534,1.974
2,L,10,01Central,1.98566845135641,0.0354512696271945,0.0198176189890414,0.0224267427121569,0.0621794814244115,-1.31716981066595,-1.16864515388757,10
2,L,2.987,01Central,2.35954963764915,0.379340341422097,0.0312889231724234,0.0662818048558434,0.47805793088773,-1.13707535530443,-0.225258382802246,2.987
2,L,4.253,01Central,2.26156888477522,0.169667686734284,0.138979873356659,0.0235752149367599,0.369071212442491,0.553625432570355,-1.14393983024444,4.253
2,L,6.519,01Central,2.72702933706413,0.333143718818445,0.162143974647328,0.150456110448999,0.886815828329214,0.917291685264244,1.58545450825925,6.519
2,L,7.021,01Central,1.34183638095286,0.0629408100668823,0.211729263051269,0.05170368244809,-0.65397284977243,1.6957590126313,-0.538855198186464,7.021
2,L,8.279,01Central,1.3831309629594,0.107159333302957,0.0336337336867533,0.0639603103370164,-0.60803973688595,-1.10026285641559,-0.275197138128438,8.279
2,L,8.781,01Central,1.31316149910781,0.236477895412637,0.0103029034045146,0.0380865689689727,-0.685868718934796,-1.46654668130962,-0.831779300641904,8.781
2,L,9.487,01Central,1.47311845469737,0.0319682378024379,0.0792846501021179,0.0910025623588341,-0.507944145272581,-0.383563447425132,0.306521404058392,9.487
2,L,9.589,01Central,1.94365969106115,0.152152877584068,0.0255932287862188,0.0539368754860341,0.0154519681502081,-1.2264952644962,-0.490815937350994,9.589
2,L,9.794,01Central,1.75208660478817,0.227014423799195,0.00391919503772204,0.054467525941968,-0.197640107618828,-1.56676810889322,-0.479400866986751,9.794
2,R,-0.19,01Central,1.08516671401386,0.199442085524416,0.195516405466471,0.0928851532897744,-0.939473663999762,1.44122424396759,0.347018698847198,0.19
2,R,-1.2,01Central,1.41859703519551,0.134131151544737,0.138997542411203,0.0329937467263482,-0.568589837637586,0.553902828993985,-0.941333383941104,1.2
2,R,-1.704,01Central,2.2248369946736,0.0736813457303867,0.0603922024460168,0.0934694142773403,0.328213308751778,-0.680166607508763,0.359587010453393,1.704
2,R,-3.926,01Central,-0.102970552015441,0.239576112602021,0.0232036258260582,0.0667720330532333,-2.2610718135225,-1.26401098518155,-0.214712854563901,3.926
2,R,0.063,01Central,1.28748105505148,0.237417631031741,0.168897420058986,0.0691516404541111,-0.714433791602865,1.02331782264,-0.163524005828271,0.063
2,R,0.317,01Central,1.09987076123359,0.0521010708084863,0.0473256496863649,0.0673418704045605,-0.923117943030724,-0.885305767370914,-0.20245481654879,0.317
2,R,0.569,01Central,0.968225053505004,0.143931191835719,0.105549743486802,0.0657187488505835,-1.06955112773181,0.0287870240222869,-0.237370544107639,0.569
2,R,0.821,01Central,1.90196435247678,0.0346887082433062,0.0398856904434519,0.00114265549300962,-0.0309269174317451,-1.0021098714505,-1.6264971175077,0.821
2,R,1.073,01Central,1.98822309902701,0.0420876047666393,0.0690973430084496,0.0841237696353635,0.0650210871299801,-0.543499710408432,0.158548473702064,1.073
2,R,2.083,01Central,3.55915048279064,0.102420174227931,0.0407601541219818,0.181847766482656,1.81240733851401,-0.988381174399088,2.26073511617594,2.083
2,R,2.587,01Central,3.55620049741071,0.0352784143770052,0.181709470189752,0.136980180660517,1.80912598767122,1.22446140260953,1.29556747426359,2.587
2,R,2.839,01Central,2.88152737379307,0.0235775722303169,0.112041976116937,0.0438260649292946,1.05866829460884,0.130712235045658,-0.708314316282172,2.839
2,R,3.093,01Central,2.56564957822248,0.0971913054577222,0.191860656579415,0.128177168805999,0.707308631009901,1.38383058634786,1.10620176541908,3.093
2,R,3.347,01Central,2.49899826150112,0.108186622593245,0.174909758165846,0.0153869062440817,0.633170516365468,1.11770889966966,-1.32008237162145,3.347
2,R,5.356,01Central,3.65807922445423,0.0116333723226678,0.171017932673148,0.125205636060987,1.92244853127464,1.05660894265824,1.04227973351529,5.356
2,R,5.857,01Central,2.89849769489276,0.21323129157303,0.247500751223997,0.117291136567961,1.07754485509003,2.25735572185913,0.87202723000682,5.857
2,R,7.866,01Central,1.33149301618911,0.151456383759062,0.0641493312528809,0.0995945692732228,-0.665478062278132,-0.621181329516091,0.491348086860729,7.866
2,R,8.369,01Central,1.49407590818496,0.174288290002082,0.117385267679149,0.044644221783835,-0.484632586465515,0.214599574126811,-0.69071456119079,8.369
2,R,9.079,01Central,1.7168841006724,0.156785719063354,0.0672998092136276,0.0786631160123162,-0.236796832711247,-0.571720204311939,0.041081797390363,9.079
2,R,9.181,01Central,1.30078472205503,0.213108521228918,0.108943765035688,0.0345545928347606,-0.699635752523999,0.0820716769754702,-0.907757292644007,9.181
2,R,9.285,01Central,1.44314907495436,0.0600861617542162,0.126230855594286,0.0900997549122903,-0.54127992047562,0.353471433199023,0.28710069045602,9.285
3,L,-2.574,01Central,1.6886452413465,0.1265070534927,0.188966992605791,0.0998772905752212,-0.320340335326867,0.181497770347621,-0.0659690346433567,2.574
3,L,-2.827,01Central,3.3961271797442,0.273449480080366,0.12113552328398,0.0147873613061763,2.03725165172963,-0.428457709504671,-1.50659698636667,2.827
3,L,-3.079,01Central,2.69807581289514,0.225545419769385,0.181483907373849,0.058597370755145,1.0734228275246,0.114208223341493,-0.764864977424839,3.079
3,L,-3.328,01Central,0.117132765185825,0.0639197761679283,0.141571887348886,0.0281962348730041,-2.49019357830318,-0.244689432416241,-1.27957601893329,3.328
3,L,-3.33,01Central,2.09023746051325,0.134535984891406,0.130535064583913,0.0549524930119636,0.234154899252443,-0.343934968344639,-0.826575132816301,3.33
3,L,1.218,01Central,2.16940317892854,0.423531253887671,0.207090094626525,0.000507838638073981,0.34346232979581,0.344464686736006,-1.74835861044664,1.218
3,L,1.471,01Central,2.23796249005898,0.223210591372704,0.145015273217473,0.172509253068599,0.438125048577431,-0.21372574991327,1.16373742128321,1.471
3,L,1.723,01Central,1.71798143453031,0.332003687910481,0.140928001915144,0.0827612912941517,-0.279834621957041,-0.25047939174684,-0.355754056182387,1.723
3,L,2.226,01Central,3.36446206489629,0.12918608956234,0.135999507729235,0.131205355211825,1.99353029845739,-0.294797494629932,0.464435514715044,2.226
3,L,2.48,01Central,1.53423998967563,0.173486030211553,0.144549415206416,0.142181089075772,-0.533534147754708,-0.217914847532978,0.650261841413266,2.48
3,L,2.985,01Central,1.66213704305801,0.360301092287535,0.596294427153916,0.295185559088288,-0.356941317434411,3.84427558248792,3.24072722471015,2.985
3,L,3.491,01Central,2.16053268968699,0.375923758841527,0.0364743921562122,0.0712992522249328,0.331214472944818,-1.18974920706731,-0.549813846908627,3.491
3,L,3.744,01Central,1.73607881451234,0.411175105667927,0.0367304798327984,0.108106404027295,-0.254846809744872,-1.18744641039759,0.073355218635493,3.744
