near_exp,far_exp,near_theta,far_theta,near_alpha,far_alpha,near_beta,far_beta,near_rms,far_rms,near_lbeta,far_lbeta,near_hbeta,far_hbeta
0.815420789861656,0.820825608164344,-0.595315232010583,-0.287372517169097,0.556013829810775,-0.772183202247869,1.7479898228053,1.59306857693481,-0.54190059659034,-0.805409428618376,1.15428882857702,1.87586600005167,1.12135963432647,0.260751501849912
-0.975602418157573,-0.155953829297979,-0.231619758697294,-0.402158440794998,1.01786955772835,0.646893278989334,-0.198921588533924,-0.341772579066849,1.28402646237659,-0.901500488780512,0.401800805627828,-0.939593309291325,-0.59935632297628,0.417346272700383
-0.543120505229996,-0.455776216534392,1.35312207928376,-0.00345405050469689,0.549879144307124,-0.239656949843084,1.38246141056302,-0.373473918953431,2.48988748658269,-1.18101812063589,-1.07526632052299,-0.0405803506763898,3.68735619158234,-0.57113571002458
1.23620095591793,1.61185898553377,-0.41634749046903,-0.32237466253351,0.0436134263859978,1.10140477330681,-0.306251263396391,-1.04689584900461,-0.146836922244825,-0.865323081767337,-0.409002096696958,-1.10575943281951,0.0826738645012441,-0.242308410109649
1.29541683855385,-0.037941487573954,0.0511213395615288,0.110110213156317,-0.522589526747161,-1.05175978056355,-0.705418944635485,-0.0250352723245729,0.278622669245951,-0.420267191140244,-0.692895644574248,-0.275033385451605,-0.528621519582694,0.504701166667373
0.0139157292495928,0.485999013582619,-0.76183020547915,-0.522318753734737,0.0256915608159693,-1.93024193474172,-0.248404859622962,-0.965268094347878,0.931902280195858,0.0418874398934411,-0.711927132278264,-0.936790418033369,0.433595120015273,-0.232669995580252
-0.224459933661978,-1.01079959065478,2.58076842809244,-0.0187931494313149,-0.635638142905757,0.0057197655171968,0.865562249354436,-1.27005125231667,0.401186893038158,-0.524090619699517,0.579298044059961,-0.877434952383656,0.415404250038948,-0.557628054923895
1.02957509319412,0.33702215454152,-0.542177690393725,0.0330174078199773,-0.186169976085149,1.36719465149751,-0.535154643415413,-0.129596147714723,-0.308779551488713,-0.612091118426381,-0.275903560307094,-0.0168960126906043,-0.91366474828928,-0.314284953257948
0.527644899219612,0.747892084548913,1.68403873603158,-0.401464749882275,-1.69333963440491,-0.218423438636819,-1.61973366531587,-0.335474012106641,0.289898757893798,-1.3795281333196,-1.41362894532501,-0.614737796678649,-1.12731050157228,0.104418364749542
0.757600995737263,-0.300769959604232,-1.35308139068459,-0.721097874471603,-0.063216046695334,0.171309960953894,0.597522020117015,0.898625853271039,1.01871091089181,0.353427639026281,0.772433619746316,0.94763776138222,-0.0675209779184017,0.148372867167199
-0.929127971155385,-0.430022194289751,1.66106958218296,0.468887301813129,-1.06164365043405,-0.0285172578476982,0.0276705374448539,-0.568954219605562,1.92038460301914,-0.962125988896369,-0.730822864290918,-0.593419580895131,0.810371855764074,-0.16029015742655
-0.958242809971804,0.17082044445399,-0.66331183400828,-0.793472398883975,-0.471682705429418,0.285614287250608,1.81013533941503,0.00511347291788959,0.479692558317552,-0.994192223531194,0.237148663050988,0.278474812367824,1.83485011449832,-0.149242215654724
-1.5857980348512,0.711774443807789,0.0741191806096861,-1.37389931622317,0.0406478874643874,1.92808315097137,0.742599718016135,1.73535560140705,0.716830179372854,-1.04205483850133,-0.709377169225886,2.33487325986656,1.76913241788429,-0.0785238808216608
-1.12908287485047,-0.36943055386269,0.150087282159542,-1.3056144591441,-0.765869575410158,0.0417240246876752,0.118327550900468,0.0144661234804817,-0.52564010772198,-0.610757926844732,0.577738476858773,0.380506312035008,-0.480614983742231,-0.410868736034847
-0.585489041476687,1.40760843062456,-0.390065843773025,-0.70583699082459,-0.837286661991634,-0.890990245667214,0.0161880479048145,2.58721515679705,-0.537447757413276,-0.65474799008494,0.0885854693076381,3.42872102908212,-0.0470662647619866,1.37142824024393
0.629839302371431,0.955451849381475,0.319147682248878,0.458953014386755,0.762001868442053,-1.34130048079029,0.207294776849339,0.975216327907696,-0.278770247287196,-0.755733313242741,-0.393635910164703,0.0518061468808717,1.1662418199978,2.10455299340659
-0.162150568658374,-0.0213619949833754,1.07238625373981,-1.02793928779085,-1.08833302845385,-0.639603125088284,-0.843872975086567,-0.765547819273058,-0.0277240524571535,0.111088220189892,-0.922957619363019,-0.701003533418985,0.0606602155279233,-0.284334746458854
-0.344414435830575,-0.554093597131125,0.37251227682232,1.40330948458017,-0.606401182480558,-0.493799869533009,1.01562072177344,0.391909096363383,0.806632197387616,-0.54124536776225,1.01993747914136,0.0265129705149679,0.343044353816702,0.367299830996928
2.59475101322751,0.768087524217636,2.8667638219727,-0.221606931797007,1.26506027165089,-1.04283196347137,3.34017910503906,0.0136099621286733,-0.198087398652136,-0.786405274867967,2.6812887774649,-0.415840657887635,4.06576425875906,1.22976194041256
1.41379148761359,-0.81161417429489,-0.836167656747812,-0.407317199528043,1.61501464842793,1.80406201889017,0.346023803461452,-1.13146015068611,2.40135981975277,-0.827307819737211,-0.0666028158283418,-0.352192480299672,0.644295413034288,-1.36335216292906
0.486726388381862,0.554371599000559,0.758002665418289,1.54514623752911,-0.826609516450897,-0.733584120278609,0.678192305379656,-0.305917581072503,0.618018958600728,-1.82278053057718,0.948626686459763,-1.19309463023608,0.0911570657407793,0.814208549602916
0.977697284664095,-0.0813690711526312,-0.178618348887965,1.0905571611225,-0.432564086006687,-0.217497983318471,-1.07877460037264,-0.616869311041488,0.89508406295332,-1.10512805806365,-1.05854255082139,-0.911734043640139,-0.63085192152973,-0.010303144592617
2.51601018184567,-0.0413418753314062,0.214027864386068,-1.33178250197332,-0.998975764816445,0.279285914337979,0.739399046642547,0.160374620940148,0.697830558649805,-0.46561707606456,0.918444144213572,0.365461326576647,0.267680463951608,-0.194421004764575
-1.14323439222866,-0.27946650104759,1.53167823344027,-0.859991328777522,0.249429375466841,0.329120989019578,-0.438939662296314,-0.264961507933843,1.38222605517936,-0.607277804788874,-0.359174140509243,0.0657088338960877,-0.345888464969695,-0.42644466026968
1.37226483011872,-0.424006011030176,-0.257676522364864,1.85168568559811,0.863726893945964,1.80660635393894,0.181619728382226,-1.12083086542394,-0.652709907190765,0.649841890078503,0.806757256493432,-0.10126178427635,-0.682494737995754,-1.47565383120709
-0.90822829198527,0.589438510473318,-0.798718237096125,-0.933911537116468,1.13297044490148,-0.977526814669602,0.83597337580581,0.186270235386232,0.291814655603193,0.512926871430104,1.91724366326079,0.25868633796618,-0.656518283369507,-0.00462111817029586
1.22616714592614,-0.422831129374665,0.33498139988694,-1.24865361127145,-0.630585629541878,1.3689769265975,-1.09791796805041,-0.87644149060637,0.91498230701872,-1.20017221613242,-0.15739901570172,-0.113903203004609,-2.04230941666206,-1.670814863527
-0.47717019443304,0.160481959686111,-0.857101476231664,-1.06348388387775,-0.293204802573405,-0.452456265574123,-0.815584747266092,0.521375824081542,1.48931685806282,-0.540104346719695,-1.20106514485577,0.399838691986556,0.0317870270392055,0.387855146365692
-1.85795791582582,-1.04489264252732,0.334378129226201,-1.21137154918122,-2.84556857991422,0.0933394264510903,-2.47633302204718,0.07787417939533,1.49680186375126,-0.47574570334958,-2.38743583176403,0.177287608611151,0.884980636605799,-0.378481325667568
1.24903484361703,-2.13994581514374,0.0950504004061516,1.25367361840507,-1.53344709733858,-1.28050541300384,-0.143639173102889,-0.208228673844498,-0.640148067132659,-1.23605555827457,-0.402868309715587,-0.474011523783033,0.27991694111048,0.277250706720579
